file,package,java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#java#SmartSemicolonAutoEditStrategy.java,org.eclipse.jdt.internal.ui.text.java,SmartSemicolonAutoEditStrategy.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaAnnotationHover.java,org.eclipse.jdt.internal.ui.text,JavaAnnotationHover.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaBreakIterator.java,org.eclipse.jdt.internal.ui.text,JavaBreakIterator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaChangeHover.java,org.eclipse.jdt.internal.ui.text,JavaChangeHover.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaCodeReader.java,org.eclipse.jdt.internal.ui.text,JavaCodeReader.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaColorManager.java,org.eclipse.jdt.internal.ui.text,JavaColorManager.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaCommentScanner.java,org.eclipse.jdt.internal.ui.text,JavaCommentScanner.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaCompositeReconcilingStrategy.java,org.eclipse.jdt.internal.ui.text,JavaCompositeReconcilingStrategy.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#ICommentTagConstants.java,org.eclipse.jdt.internal.ui.text.javadoc,ICommentTagConstants.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#IHtmlTagConstants.java,org.eclipse.jdt.internal.ui.text.javadoc,IHtmlTagConstants.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#IJavaDocTagConstants.java,org.eclipse.jdt.internal.ui.text.javadoc,IJavaDocTagConstants.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#ILinkTagConstants.java,org.eclipse.jdt.internal.ui.text.javadoc,ILinkTagConstants.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDoc2HTMLTextReader.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDoc2HTMLTextReader.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDocAutoIndentStrategy.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDocAutoIndentStrategy.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDocCompletionEvaluator.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDocCompletionEvaluator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDocCompletionProcessor.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDocCompletionProcessor.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDocMessages.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDocMessages.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#javadoc#JavaDocScanner.java,org.eclipse.jdt.internal.ui.text.javadoc,JavaDocScanner.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaElementProvider.java,org.eclipse.jdt.internal.ui.text,JavaElementProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaHeuristicScanner.java,org.eclipse.jdt.internal.ui.text,JavaHeuristicScanner.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaIndenter.java,org.eclipse.jdt.internal.ui.text,JavaIndenter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaOutlineInformationControl.java,org.eclipse.jdt.internal.ui.text,JavaOutlineInformationControl.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaPairMatcher.java,org.eclipse.jdt.internal.ui.text,JavaPairMatcher.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaPartitionScanner.java,org.eclipse.jdt.internal.ui.text,JavaPartitionScanner.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaPresentationReconciler.java,org.eclipse.jdt.internal.ui.text,JavaPresentationReconciler.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaReconciler.java,org.eclipse.jdt.internal.ui.text,JavaReconciler.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaWhitespaceDetector.java,org.eclipse.jdt.internal.ui.text,JavaWhitespaceDetector.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaWordDetector.java,org.eclipse.jdt.internal.ui.text,JavaWordDetector.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaWordFinder.java,org.eclipse.jdt.internal.ui.text,JavaWordFinder.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#JavaWordIterator.java,org.eclipse.jdt.internal.ui.text,JavaWordIterator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#LineBreakingReader.java,org.eclipse.jdt.internal.ui.text,LineBreakingReader.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#PreferencesAdapter.java,org.eclipse.jdt.internal.ui.text,PreferencesAdapter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#SequenceCharacterIterator.java,org.eclipse.jdt.internal.ui.text,SequenceCharacterIterator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#SingleTokenJavaScanner.java,org.eclipse.jdt.internal.ui.text,SingleTokenJavaScanner.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#SmartBackspaceManager.java,org.eclipse.jdt.internal.ui.text,SmartBackspaceManager.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#AddWordProposal.java,org.eclipse.jdt.internal.ui.text.spelling,AddWordProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#ChangeCaseProposal.java,org.eclipse.jdt.internal.ui.text.spelling,ChangeCaseProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#AbstractSpellDictionary.java,org.eclipse.jdt.internal.ui.text.spelling.engine,AbstractSpellDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#DefaultPhoneticDistanceAlgorithm.java,org.eclipse.jdt.internal.ui.text.spelling.engine,DefaultPhoneticDistanceAlgorithm.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#DefaultPhoneticHashProvider.java,org.eclipse.jdt.internal.ui.text.spelling.engine,DefaultPhoneticHashProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#DefaultSpellChecker.java,org.eclipse.jdt.internal.ui.text.spelling.engine,DefaultSpellChecker.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#IPhoneticDistanceAlgorithm.java,org.eclipse.jdt.internal.ui.text.spelling.engine,IPhoneticDistanceAlgorithm.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#IPhoneticHashProvider.java,org.eclipse.jdt.internal.ui.text.spelling.engine,IPhoneticHashProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellCheckEngine.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellCheckEngine.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellChecker.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellChecker.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellCheckIterator.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellCheckIterator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellCheckPreferenceKeys.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellCheckPreferenceKeys.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellDictionary.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellEvent.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellEvent.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#ISpellEventListener.java,org.eclipse.jdt.internal.ui.text.spelling.engine,ISpellEventListener.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#LocaleSensitiveSpellDictionary.java,org.eclipse.jdt.internal.ui.text.spelling.engine,LocaleSensitiveSpellDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#PersistentSpellDictionary.java,org.eclipse.jdt.internal.ui.text.spelling.engine,PersistentSpellDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#RankedWordProposal.java,org.eclipse.jdt.internal.ui.text.spelling.engine,RankedWordProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#engine#SpellEvent.java,org.eclipse.jdt.internal.ui.text.spelling.engine,SpellEvent.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#HtmlTagDictionary.java,org.eclipse.jdt.internal.ui.text.spelling,HtmlTagDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#JavaDocTagDictionary.java,org.eclipse.jdt.internal.ui.text.spelling,JavaDocTagDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#SpellCheckEngine.java,org.eclipse.jdt.internal.ui.text.spelling,SpellCheckEngine.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#SpellCheckIterator.java,org.eclipse.jdt.internal.ui.text.spelling,SpellCheckIterator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#SpellReconcileDictionary.java,org.eclipse.jdt.internal.ui.text.spelling,SpellReconcileDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#SpellReconcileStrategy.java,org.eclipse.jdt.internal.ui.text.spelling,SpellReconcileStrategy.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#TaskTagDictionary.java,org.eclipse.jdt.internal.ui.text.spelling,TaskTagDictionary.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#WordCompletionProcessor.java,org.eclipse.jdt.internal.ui.text.spelling,WordCompletionProcessor.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#WordCorrectionProposal.java,org.eclipse.jdt.internal.ui.text.spelling,WordCorrectionProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#WordIgnoreProposal.java,org.eclipse.jdt.internal.ui.text.spelling,WordIgnoreProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#spelling#WordQuickFixProcessor.java,org.eclipse.jdt.internal.ui.text.spelling,WordQuickFixProcessor.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#SubstitutionTextReader.java,org.eclipse.jdt.internal.ui.text,SubstitutionTextReader.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#Symbols.java,org.eclipse.jdt.internal.ui.text,Symbols.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#InclusivePositionUpdater.java,org.eclipse.jdt.internal.ui.text.template.contentassist,InclusivePositionUpdater.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#MultiVariable.java,org.eclipse.jdt.internal.ui.text.template.contentassist,MultiVariable.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#MultiVariableGuess.java,org.eclipse.jdt.internal.ui.text.template.contentassist,MultiVariableGuess.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#PositionBasedCompletionProposal.java,org.eclipse.jdt.internal.ui.text.template.contentassist,PositionBasedCompletionProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#TemplateContentAssistMessages.java,org.eclipse.jdt.internal.ui.text.template.contentassist,TemplateContentAssistMessages.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#TemplateEngine.java,org.eclipse.jdt.internal.ui.text.template.contentassist,TemplateEngine.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#TemplateInformationControlCreator.java,org.eclipse.jdt.internal.ui.text.template.contentassist,TemplateInformationControlCreator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#TemplateProposal.java,org.eclipse.jdt.internal.ui.text.template.contentassist,TemplateProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#contentassist#VariablePosition.java,org.eclipse.jdt.internal.ui.text.template.contentassist,VariablePosition.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#preferences#TemplateContentProvider.java,org.eclipse.jdt.internal.ui.text.template.preferences,TemplateContentProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#preferences#TemplatePreferencesMessages.java,org.eclipse.jdt.internal.ui.text.template.preferences,TemplatePreferencesMessages.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#preferences#TemplateVariableProcessor.java,org.eclipse.jdt.internal.ui.text.template.preferences,TemplateVariableProcessor.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#template#preferences#TemplateVariableProposal.java,org.eclipse.jdt.internal.ui.text.template.preferences,TemplateVariableProposal.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#TextMessages.java,org.eclipse.jdt.internal.ui.text,TextMessages.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#TypingRun.java,org.eclipse.jdt.internal.ui.text,TypingRun.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#text#TypingRunDetector.java,org.eclipse.jdt.internal.ui.text,TypingRunDetector.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#EnableMemberFilterAction.java,org.eclipse.jdt.internal.ui.typehierarchy,EnableMemberFilterAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#FocusOnSelectionAction.java,org.eclipse.jdt.internal.ui.typehierarchy,FocusOnSelectionAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#FocusOnTypeAction.java,org.eclipse.jdt.internal.ui.typehierarchy,FocusOnTypeAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HierarchyInformationControl.java,org.eclipse.jdt.internal.ui.typehierarchy,HierarchyInformationControl.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HierarchyLabelProvider.java,org.eclipse.jdt.internal.ui.typehierarchy,HierarchyLabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HierarchyViewerSorter.java,org.eclipse.jdt.internal.ui.typehierarchy,HierarchyViewerSorter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HistoryAction.java,org.eclipse.jdt.internal.ui.typehierarchy,HistoryAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HistoryDropDownAction.java,org.eclipse.jdt.internal.ui.typehierarchy,HistoryDropDownAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#HistoryListAction.java,org.eclipse.jdt.internal.ui.typehierarchy,HistoryListAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ITypeHierarchyLifeCycleListener.java,org.eclipse.jdt.internal.ui.typehierarchy,ITypeHierarchyLifeCycleListener.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#MethodsContentProvider.java,org.eclipse.jdt.internal.ui.typehierarchy,MethodsContentProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#MethodsLabelProvider.java,org.eclipse.jdt.internal.ui.typehierarchy,MethodsLabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#MethodsViewer.java,org.eclipse.jdt.internal.ui.typehierarchy,MethodsViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#SelectionProviderMediator.java,org.eclipse.jdt.internal.ui.typehierarchy,SelectionProviderMediator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ShowInheritedMembersAction.java,org.eclipse.jdt.internal.ui.typehierarchy,ShowInheritedMembersAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ShowQualifiedTypeNamesAction.java,org.eclipse.jdt.internal.ui.typehierarchy,ShowQualifiedTypeNamesAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#SortByDefiningTypeAction.java,org.eclipse.jdt.internal.ui.typehierarchy,SortByDefiningTypeAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#SubTypeHierarchyViewer.java,org.eclipse.jdt.internal.ui.typehierarchy,SubTypeHierarchyViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#SuperTypeHierarchyViewer.java,org.eclipse.jdt.internal.ui.typehierarchy,SuperTypeHierarchyViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ToggleLinkingAction.java,org.eclipse.jdt.internal.ui.typehierarchy,ToggleLinkingAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ToggleOrientationAction.java,org.eclipse.jdt.internal.ui.typehierarchy,ToggleOrientationAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#ToggleViewAction.java,org.eclipse.jdt.internal.ui.typehierarchy,ToggleViewAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TraditionalHierarchyViewer.java,org.eclipse.jdt.internal.ui.typehierarchy,TraditionalHierarchyViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyContentProvider.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyContentProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyLifeCycle.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyLifeCycle.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyMessages.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyMessages.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyTransferDropAdapter.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyTransferDropAdapter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyViewer.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#typehierarchy#TypeHierarchyViewPart.java,org.eclipse.jdt.internal.ui.typehierarchy,TypeHierarchyViewPart.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#BusyIndicatorRunnableContext.java,org.eclipse.jdt.internal.ui.util,BusyIndicatorRunnableContext.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#CoreUtility.java,org.eclipse.jdt.internal.ui.util,CoreUtility.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#ElementValidator.java,org.eclipse.jdt.internal.ui.util,ElementValidator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#ExceptionHandler.java,org.eclipse.jdt.internal.ui.util,ExceptionHandler.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#ISelectionConverter.java,org.eclipse.jdt.internal.ui.util,ISelectionConverter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#JavadocHelpContext.java,org.eclipse.jdt.internal.ui.util,JavadocHelpContext.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#JavaUIHelp.java,org.eclipse.jdt.internal.ui.util,JavaUIHelp.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#MainMethodSearchEngine.java,org.eclipse.jdt.internal.ui.util,MainMethodSearchEngine.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#OpenTypeHierarchyUtil.java,org.eclipse.jdt.internal.ui.util,OpenTypeHierarchyUtil.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#PixelConverter.java,org.eclipse.jdt.internal.ui.util,PixelConverter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#RowLayouter.java,org.eclipse.jdt.internal.ui.util,RowLayouter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#SelectionUtil.java,org.eclipse.jdt.internal.ui.util,SelectionUtil.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#StringMatcher.java,org.eclipse.jdt.internal.ui.util,StringMatcher.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#SWTUtil.java,org.eclipse.jdt.internal.ui.util,SWTUtil.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#TabFolderLayout.java,org.eclipse.jdt.internal.ui.util,TabFolderLayout.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#TableLayoutComposite.java,org.eclipse.jdt.internal.ui.util,TableLayoutComposite.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#TypeInfoLabelProvider.java,org.eclipse.jdt.internal.ui.util,TypeInfoLabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#ViewerPane.java,org.eclipse.jdt.internal.ui.util,ViewerPane.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#util#ViewSiteDecorator.java,org.eclipse.jdt.internal.ui.util,ViewSiteDecorator.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#AppearanceAwareLabelProvider.java,org.eclipse.jdt.internal.ui.viewsupport,AppearanceAwareLabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#DecoratingJavaLabelProvider.java,org.eclipse.jdt.internal.ui.viewsupport,DecoratingJavaLabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#FilterUpdater.java,org.eclipse.jdt.internal.ui.viewsupport,FilterUpdater.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ImageDescriptorRegistry.java,org.eclipse.jdt.internal.ui.viewsupport,ImageDescriptorRegistry.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ImageDisposer.java,org.eclipse.jdt.internal.ui.viewsupport,ImageDisposer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ImageImageDescriptor.java,org.eclipse.jdt.internal.ui.viewsupport,ImageImageDescriptor.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#IProblemChangedListener.java,org.eclipse.jdt.internal.ui.viewsupport,IProblemChangedListener.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ISelectionListenerWithAST.java,org.eclipse.jdt.internal.ui.viewsupport,ISelectionListenerWithAST.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#IViewPartInputProvider.java,org.eclipse.jdt.internal.ui.viewsupport,IViewPartInputProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#JavaElementImageProvider.java,org.eclipse.jdt.internal.ui.viewsupport,JavaElementImageProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#JavaElementLabels.java,org.eclipse.jdt.internal.ui.viewsupport,JavaElementLabels.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#JavaUILabelProvider.java,org.eclipse.jdt.internal.ui.viewsupport,JavaUILabelProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#LabelProviderDisposer.java,org.eclipse.jdt.internal.ui.viewsupport,LabelProviderDisposer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#LibraryFilter.java,org.eclipse.jdt.internal.ui.viewsupport,LibraryFilter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ListContentProvider.java,org.eclipse.jdt.internal.ui.viewsupport,ListContentProvider.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#MemberFilter.java,org.eclipse.jdt.internal.ui.viewsupport,MemberFilter.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#MemberFilterAction.java,org.eclipse.jdt.internal.ui.viewsupport,MemberFilterAction.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ProblemMarkerManager.java,org.eclipse.jdt.internal.ui.viewsupport,ProblemMarkerManager.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ProblemTableViewer.java,org.eclipse.jdt.internal.ui.viewsupport,ProblemTableViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ProblemTreeViewer.java,org.eclipse.jdt.internal.ui.viewsupport,ProblemTreeViewer.java
plugins#org.eclipse.jdt.ui#ui#org#eclipse#jdt#internal#ui#viewsupport#ResourceToItemsMapper.java,org.eclipse.jdt.internal.ui.viewsupport,ResourceToItemsMapper.java
